invoice_no,isolation_score,lof_score,zscore_score,ensemble_score,final_risk_score,risk_level,explanation
INV005517,0.0408641201636329,0.0045415482203867,0.3032671258913458,0.1162242647584551,0.1162242647584551,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005518,0.2212284909253921,0.0025289732038246,0.3356997890964434,0.18648575107522,0.18648575107522,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005519,0.0523136117159606,0.0050474383564937,0.2654638267440015,0.1076082922721519,0.1076082922721519,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005520,0.1069314893181268,0.0005519959208618,0.3032671258913458,0.1369168703767781,0.1369168703767781,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005521,0.2214053703820452,0.0032480744021035,0.8513167946199491,0.3586567464680326,0.3586567464680326,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005522,0.1466517700883784,0.0051763846023535,0.4135935236554555,0.1884738927820624,0.1884738927820624,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005523,0.1272787037648492,0.0065202330561429,0.3356997890964434,0.1564995753058118,0.1564995753058118,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005524,0.2215871904198234,0.0039569752918753,0.3356997890964434,0.1870813182693807,0.1870813182693807,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005525,0.0561741205584201,0.0053242129297293,0.3032671258913458,0.1215884864598317,0.1215884864598317,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005526,0.1914086472198334,0.0060646016434769,0.8513167946199491,0.3495966811610865,0.3495966811610865,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005527,0.026620465893744,0.0021517439589636,0.2680116612802127,0.0989279570443067,0.0989279570443067,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005528,0.0238318451082275,0.0020637929192117,0.1752053811279721,0.0670336730518037,0.0670336730518037,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005529,0.0939954769721987,0.0042393137773147,0.3032671258913458,0.1338339722136197,0.1338339722136197,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005530,0.0373553979608323,0.0032951429485558,0.1933588500711379,0.078003130326842,0.078003130326842,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005531,0.1107619054408644,0.0126119885300358,0.3283828063178783,0.1505855667629262,0.1505855667629262,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005532,0.1086719042946797,0.0036296752209746,0.3356997890964434,0.1493337895373659,0.1493337895373659,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005533,0.3230268170279643,0.0059647765530121,0.3356997890964434,0.2215637942258066,0.2215637942258066,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005534,0.2287992046796168,0.0078450057425642,1.0,0.4122147368073937,0.4122147368073937,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005535,0.3414378607170691,0.0050422811386019,0.3628369809719857,0.2364390409425522,0.2364390409425522,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005536,0.0668198926800201,0.0021816442794692,0.2369019731346258,0.1019678366980383,0.1019678366980383,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005537,0.0643207923244953,0.0030422047206271,0.2654638267440015,0.1109422745963746,0.1109422745963746,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005538,0.0309771447197717,0.0045078631848587,0.2076405162425471,0.0810418413823925,0.0810418413823925,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005539,0.5331567833068012,0.005099900488264,1.0,0.5127522279316884,0.5127522279316884,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: duplicate_transaction_frequency; Duplicate transaction pattern detected (high z-score); Anomalous feature detected: supplier_buyer_frequency
INV005540,0.0569753119632751,0.0023561128355102,0.2370214842673618,0.098784303022049,0.098784303022049,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005541,0.0528349720311167,0.0025854847836429,0.3032671258913458,0.1195625275687018,0.1195625275687018,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005542,0.0604293935263336,0.0118745797358249,0.3032671258913458,0.1251903663845014,0.1251903663845014,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005543,0.2705316949294365,0.0488925933085888,1.0,0.4398080960793418,0.4398080960793418,Medium,Local Outlier Factor detected a local anomaly (requires review); Z-score analysis detected extreme feature values; GST calculation difference detected (high z-score); Anomalous feature detected: igst_difference
INV005544,0.0750608841028837,0.0067280965044195,0.3051263354822195,0.1289717720298409,0.1289717720298409,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005545,0.1468533594564265,0.0147229805900222,0.4146766742502688,0.1920843380989058,0.1920843380989058,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005546,0.1268153459065711,0.0035609499910434,0.142684693215948,0.0910203297045208,0.0910203297045208,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005547,0.1955606979287134,0.0060802311991026,0.8513167946199491,0.3509859079159217,0.3509859079159217,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005548,0.1201221035104011,0.0033742289569485,0.4135935238527573,0.1790299521067023,0.1790299521067023,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005549,0.0288397070698622,0.0023153255839749,0.1933588500711379,0.074837960908325,0.074837960908325,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005550,0.3057730940726586,0.0054121773729537,1.0,0.4370617571485374,0.4370617571485374,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency; Anomalous feature detected: daily_transaction_frequency
INV005551,0.096009774030658,0.0039398619248585,0.3647634273130551,0.1549043544228572,0.1549043544228572,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005552,0.244700333177338,0.002211078369549,0.2575073408477557,0.1681395841315476,0.1681395841315476,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005553,0.1085809199108808,0.006335231966065,0.3051263355685487,0.1400141624818315,0.1400141624818315,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005554,0.0376010343654578,0.0025703016856112,0.3283828063178783,0.1228513807896491,0.1228513807896491,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005555,0.0430015285451459,0.0028097839235992,0.142684693215948,0.0628320018948977,0.0628320018948977,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005556,0.2385279974255706,0.0063989995255682,1.0,0.4149756656503796,0.4149756656503796,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005557,0.1452519470601529,0.0025789194375588,0.8513167946199491,0.3330492203725536,0.3330492203725536,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005558,0.1239489517799384,0.003237298714714,0.142684693215948,0.0899569812368668,0.0899569812368668,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005559,0.4575164921375095,0.0058306592013477,0.8513167946199491,0.4382213153196021,0.4382213153196021,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005560,0.0672139479960582,0.0044881201377667,0.2680116612802127,0.1132379098046792,0.1132379098046792,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005561,0.1584832853471443,0.0062331701205656,0.3605341794134052,0.1750835449603717,0.1750835449603717,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005562,0.0203134122401979,0.0022482981604575,0.3032671258913458,0.1086096120973337,0.1086096120973337,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005563,0.0483389146942829,0.003241236392994,0.2543970133219407,0.1019923881364058,0.1019923881364058,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005564,0.4334333402220053,0.0030248775000921,1.0,0.4788194059073658,0.4788194059073658,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005565,0.0786480658704456,0.0026770508972874,0.3283828063178783,0.1365693076952037,0.1365693076952037,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005566,0.0443185155994226,0.0016111405877481,0.3356997890964434,0.127209815094538,0.127209815094538,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005567,0.1962519657342967,0.0123432803577989,0.3051263353712468,0.1712405271544474,0.1712405271544474,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005568,0.0672576123225552,0.0046004515188969,0.3283828063178783,0.1334136233864435,0.1334136233864435,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005569,0.0580228419112033,0.0010257195228155,0.1684362702268478,0.0758282772202888,0.0758282772202888,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005570,0.0898102650979688,0.0087504403492788,0.3032671258913458,0.1339426104461978,0.1339426104461978,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005571,0.1222015900466935,0.0039483427559732,0.1338751345689763,0.0866750224572143,0.0866750224572143,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005572,0.0784511714722022,0.023592758572551,0.2543970133219407,0.1188136477888979,0.1188136477888979,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005573,0.0907692459161803,0.0028069280216618,0.2753286440587778,0.1229682726655399,0.1229682726655399,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005574,0.0602900381149483,0.0023614617250162,0.3032671258913458,0.1219728752437701,0.1219728752437701,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005575,0.123134711735916,0.0027776544886887,0.3356997890964434,0.1538707184403493,0.1538707184403493,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005576,0.4223592744891201,0.0020326616145571,0.5331235032874369,0.3191718131303713,0.3191718131303713,Low,Isolation Forest detected an anomalous pattern (requires review)
INV005577,0.1540299927532297,0.0085821960420117,0.3356997890964434,0.1661039926305616,0.1661039926305616,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005578,0.0525624166318896,0.0433740985730526,0.2654638267440015,0.1204667806496478,0.1204667806496478,Low,Local Outlier Factor detected a local anomaly (requires review)
INV005579,0.2085922782108347,0.0050448218620965,1.0,0.4045457000243104,0.4045457000243104,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005580,0.0589687233225299,0.0101439797669687,0.3032671258913458,0.1241266096602814,0.1241266096602814,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005581,0.0511523080634088,0.0020894283690114,0.1545863539834466,0.0692760301386222,0.0692760301386222,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005582,0.1516178090424091,0.0033015296192098,0.2680116612802127,0.1409769999806105,0.1409769999806105,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005583,0.4106812061957973,0.0048656661246507,1.0,0.4718489574401494,0.4718489574401494,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: duplicate_transaction_frequency; Duplicate transaction pattern detected (high z-score); Anomalous feature detected: supplier_buyer_frequency
INV005584,0.0552041592750139,0.0024960592534129,0.1858773586061521,0.0811925257115263,0.0811925257115263,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005585,0.2065030368042094,0.0030335839030019,0.3032671258913458,0.170934582199519,0.170934582199519,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005586,0.3957270031020179,0.0050465852468543,0.3690988387905767,0.2566241423798163,0.2566241423798163,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005587,0.1237667864896425,0.0104693369446639,0.2654638267440015,0.1332333167261026,0.1332333167261026,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005588,0.1983892400010186,0.0049936420245056,0.8513167946199491,0.3515665588818244,0.3515665588818244,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005589,0.0590192930505916,0.004007149750292,0.2654638267440015,0.1094967565149617,0.1094967565149617,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005590,0.0579343377152931,0.0018157114817804,0.3051263354698977,0.121625461555657,0.121625461555657,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005591,0.1171558714290575,0.0032599551435077,0.3356997890964434,0.1520385385563362,0.1520385385563362,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005592,0.2386335558375324,0.0031959278112905,0.8513167946199491,0.3643820927562573,0.3643820927562573,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005593,0.0880983551881806,0.0064526114450656,0.3032671258913458,0.1326060308415306,0.1326060308415306,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005594,0.0985952155453698,0.0026498747059279,0.2680116612802127,0.1230855838438368,0.1230855838438368,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005595,0.2702720927012542,0.0060705361590327,0.8513167946199491,0.375886474493412,0.375886474493412,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005596,0.0528352354261729,0.0058400571005415,0.3032671258913458,0.12064747280602,0.12064747280602,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005597,0.1164202974218915,0.0097581189774474,0.3283828063178783,0.1515204075724057,0.1515204075724057,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005598,0.0506987038563142,0.0018896876380199,0.3356997890964434,0.1294293935302591,0.1294293935302591,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005599,0.1617897399192169,0.0037436104639038,0.3283828063178783,0.164638718900333,0.164638718900333,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005600,0.0324140689605319,0.0022158136688166,0.3356997890964434,0.1234432239085973,0.1234432239085973,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005601,0.1491910417743717,0.0052108705943712,0.3032671258913458,0.1525563460866962,0.1525563460866962,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005602,0.0890065020143959,0.0051782973656267,0.3356997890964434,0.1432948628254886,0.1432948628254886,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005603,0.0657541179355866,0.0256321499297764,0.3032671258913458,0.1315511312522362,0.1315511312522362,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005604,0.0686551651550687,0.0032773150926559,0.3356997890964434,0.1358774231147226,0.1358774231147226,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005605,0.0766585850528917,0.0036329063983183,0.3051263353712468,0.1284726089408189,0.1284726089408189,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005606,0.1240084618807575,0.0036272340741653,0.3283828063178783,0.152006167424267,0.152006167424267,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005607,0.0848725487850342,0.0050561850958919,0.3399288117002753,0.1432858485270671,0.1432858485270671,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005608,0.1908872677186522,0.0051902501390898,0.3283828063178783,0.1748201080585401,0.1748201080585401,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005609,0.0101969480120499,0.0024248193790124,0.142684693215948,0.0517688202023367,0.0517688202023367,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005610,0.0528638891018551,0.0037570955875063,0.3032671258913458,0.1199627035269024,0.1199627035269024,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005611,0.1214127745826643,0.0044119639090328,0.4135935242473608,0.179806087579686,0.179806087579686,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005612,0.1801622969464017,0.0079701128136009,1.0,0.3960441365866675,0.3960441365866675,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005613,0.0943010569440027,0.0036381383837848,0.2753286440587778,0.1244226131288551,0.1244226131288551,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005614,0.097434053127606,0.0041069712812528,0.3647634273130551,0.1554348172406379,0.1554348172406379,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005615,0.1923897158560856,0.0048059844678756,0.3032671258913458,0.166820942071769,0.166820942071769,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005616,0.2154604232851985,0.0088591313876831,0.3032671258913458,0.1758622268547424,0.1758622268547424,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005617,0.306130448538605,0.0205735940638447,1.0,0.4422346808674832,0.4422346808674832,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005618,0.0554917553046385,0.0030624522008653,0.3051263355192177,0.1212268476749071,0.1212268476749071,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005619,0.1194904862206325,0.0047356551555901,0.3283828063178783,0.150869649231367,0.150869649231367,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005620,0.0649589194065392,0.00217334811053,0.2654638267440015,0.1108653647536902,0.1108653647536902,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005621,0.2730992026708088,0.0340960998618781,1.0,0.4357317675108956,0.4357317675108956,Medium,Local Outlier Factor detected a local anomaly (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005622,0.1930577011587856,0.0054222961469657,0.3400483228330114,0.1795094400462542,0.1795094400462542,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005623,0.0517859925454321,0.0043682283052423,0.3032671258913458,0.1198071155806734,0.1198071155806734,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005624,0.0567375690979112,0.0026446475753542,0.3356997890964434,0.1316940019232363,0.1316940019232363,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005625,0.0338489211369303,0.001598110306776,0.1740788680882869,0.0698419665106644,0.0698419665106644,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005626,0.3116380817877216,0.0038268268194387,0.2753286440587778,0.1969311842219794,0.1969311842219794,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005627,0.1928151056633482,0.0026439856396078,0.8513167946199491,0.348925295307635,0.348925295307635,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005628,0.1276942183468239,0.0029515829019328,0.3647634273130551,0.1651364095206039,0.1651364095206039,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005629,0.1921517162326958,0.0035921193349096,0.8513167946199491,0.3490202100625181,0.3490202100625181,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005630,0.1826974424730866,0.0040054716914574,0.4545380951040549,0.2137470030895329,0.2137470030895329,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005631,0.1337562945456651,0.002104756747243,0.3283828063178783,0.1547479525369288,0.1547479525369288,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005632,0.1166445206824217,0.0016849031833863,0.4135935234581536,0.1773076491079872,0.1773076491079872,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005633,0.066378783931043,0.0022909421020697,0.3032671258913458,0.1239789506414861,0.1239789506414861,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005634,0.1080710890287913,0.0155488697877494,0.3647634273130551,0.1627944620431986,0.1627944620431986,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005635,0.0807121994354001,0.0025297664716066,0.2654638267440015,0.1162352642170027,0.1162352642170027,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005636,0.1276173897187481,0.0019285645156313,0.142684693215948,0.0907435491501091,0.0907435491501091,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005637,0.1596235353475268,0.0091356114651879,0.3593599295133456,0.1760396921086867,0.1760396921086867,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005638,0.0332079269931049,0.0058983692683289,0.2654638267440015,0.101523374335145,0.101523374335145,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005639,0.0674696052207643,0.0044627765843243,0.142684693215948,0.0715390250070122,0.0715390250070122,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005640,0.1007574886392585,0.0029339220568863,0.2753286440587778,0.1263400182516408,0.1263400182516408,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005641,0.0506376888013027,0.0024597873606126,0.3283828063178783,0.1271600941599312,0.1271600941599312,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005642,0.2177278544470188,0.0285790960250069,1.0,0.4154356501573419,0.4154356501573419,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005643,0.0881544378106033,0.0048877029739835,0.3032671258913458,0.1321030888919775,0.1321030888919775,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005644,0.041337621304601,0.0019877274598772,0.2781127085608856,0.1071460191084546,0.1071460191084546,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005645,0.1152106418889481,0.0021107236592951,0.2654638267440015,0.1275950640974149,0.1275950640974149,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005646,0.0737399109108757,0.0035122046438585,0.1933588500711379,0.090203655208624,0.090203655208624,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005647,0.0202096525965819,0.0057573393534421,0.142684693215948,0.0562172283886573,0.0562172283886573,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005648,0.0426348396891098,0.0086950338370625,0.2076405162425471,0.0863234632562398,0.0863234632562398,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005649,0.1731712048402388,0.0044262679265237,0.3032671258913458,0.1602881995527027,0.1602881995527027,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005650,0.034786793608174,0.0031592384947206,0.3283828063178783,0.1221096128069243,0.1221096128069243,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005651,0.0695630251263798,0.0011841067401748,0.3356997890964434,0.135482306987666,0.135482306987666,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005652,0.0731441644574333,0.0072799403547748,0.3032671258913458,0.1278970769011846,0.1278970769011846,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005653,0.2811884826707626,0.0015468428765158,0.430143302464905,0.2376262093373945,0.2376262093373945,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005654,0.1118222813493059,0.0028994479012878,0.3032671258913458,0.1393296183806465,0.1393296183806465,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005655,0.1269850370811383,0.0038177051176095,0.3032671258913458,0.1446899560300312,0.1446899560300312,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005656,0.072165245147112,0.0154328169969003,0.3245866065566468,0.1373948895668863,0.1373948895668863,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005657,0.2187210461162201,0.0066979340220466,0.2076405162425471,0.1443531654602713,0.1443531654602713,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005658,0.0983444198858291,0.011861872959245,0.3032671258913458,0.1378244729121399,0.1378244729121399,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005659,0.4513326208395878,0.0022736893985158,1.0,0.4845354367460345,0.4845354367460345,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: duplicate_transaction_frequency; Duplicate transaction pattern detected (high z-score); Anomalous feature detected: supplier_buyer_frequency
INV005660,0.0433408403867233,0.0026527065664636,0.3032671258913458,0.1164202242815109,0.1164202242815109,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005661,0.0790728867175843,0.0037460646596614,1.0,0.3609396504590819,0.3609396504590819,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: taxable_value_difference
INV005662,0.2126348185606408,0.0029595002864203,0.2149574990211122,0.1435172726227244,0.1435172726227244,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005663,0.0665464749280789,0.003287084431317,0.3051263354698977,0.1249866316097645,0.1249866316097645,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005664,0.158556810370676,0.0038174491105701,0.3051263353712468,0.1558335316174976,0.1558335316174976,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005665,0.2446873303510228,0.0036784567864812,0.3258145414455527,0.1913934428610189,0.1913934428610189,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005666,0.193138407403329,0.0012226752531372,0.250892743596748,0.1484179420844047,0.1484179420844047,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005667,0.0575523084873013,0.0048133892890031,0.2753286440587778,0.112564780611694,0.112564780611694,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005668,0.5206925138254375,0.0022186806948154,1.0,0.5076370648400843,0.5076370648400843,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Anomalous feature detected: duplicate_transaction_frequency; Duplicate transaction pattern detected (high z-score); Anomalous feature detected: supplier_buyer_frequency
INV005669,0.1124852224855124,0.0075959728717518,0.4135935237541064,0.1778915730371235,0.1778915730371235,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005670,0.0820689137758324,0.00396416393962,0.305126336357745,0.1303864713577325,0.1303864713577325,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005671,0.1904228481946303,0.0022635372525379,0.8513167946199491,0.3480010600223724,0.3480010600223724,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005672,0.1272140090846395,0.0011086701073665,0.3032671258913458,0.1438632683611172,0.1438632683611172,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005673,0.305073409789185,0.0110821129184049,1.0,0.4387185075691966,0.4387185075691966,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: cess_rate
INV005674,0.1445412013930999,0.002642257292714,0.8513167946199491,0.3328334177685876,0.3328334177685876,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005675,0.0644328349327329,0.0093613458806747,0.2543970133219407,0.1093970647117827,0.1093970647117827,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005676,0.2821820939660743,0.0084013215002596,0.2768841397687177,0.1891558517450171,0.1891558517450171,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
INV005677,0.2128017875589273,0.0031846347596031,0.8513167946199491,0.3557677389794931,0.3557677389794931,Medium,Z-score analysis detected extreme feature values; Anomalous feature detected: supplier_buyer_frequency
INV005678,0.916443786005229,0.0067945687362757,1.0,0.6410794515805015,0.6410794515805015,Medium,Isolation Forest detected an anomalous pattern (requires review); Z-score analysis detected extreme feature values; Unusual quantity detected (high z-score); Unusual discount amount detected (high z-score); Unusual taxable value detected (high z-score); Anomalous feature detected: cgst; Anomalous feature detected: sgst; Anomalous feature detected: total_tax; Anomalous feature detected: total_amount; Anomalous feature detected: calculated_gross_value
INV005679,0.1331884957687079,0.0017932156844351,0.2654638267440015,0.1334818460657148,0.1334818460657148,Low,"No strong method-level or feature-level anomaly flags, but manual review may be useful"
