invoice_no,lof_prediction,lof_anomaly,lof_score
INV003327,1,0,1.094515216552248
INV003328,-1,1,1.4751100625583438
INV003329,1,0,1.1334319585858577
INV003330,1,0,1.1223454050692894
INV003331,1,0,1.1017634061694348
INV003332,1,0,1.0251661147636375
INV003333,1,0,1.0049790905612515
INV003334,1,0,1.0883925559249945
INV003335,1,0,1.0637835108890603
INV003336,-1,1,3.2410604359417166
INV003337,1,0,1.0159883281242557
INV003338,-1,1,1.349804723840693
INV003339,1,0,1.0363819477029932
INV003340,1,0,1.1469632117554973
INV003341,1,0,1.042847838301878
INV003342,1,0,0.9899019929577278
INV003343,1,0,1.1425538408543001
INV003344,1,0,1.132092735165522
INV003345,1,0,1.1629660689346406
INV003346,1,0,1.2433418083039498
INV003347,1,0,1.1709028970275406
INV003348,1,0,1.014282724850368
INV003349,1,0,0.9833464280598705
INV003350,1,0,1.081572997109246
INV003351,1,0,1.082595081359789
INV003352,-1,1,1.3698116914490273
INV003353,1,0,0.9721600234032508
INV003354,1,0,1.0276793603666008
INV003355,1,0,1.063159242858653
INV003356,1,0,0.993324404978331
INV003357,1,0,1.0192478190170187
INV003358,1,0,1.0213065897446953
INV003359,1,0,1.0780355171205398
INV003360,1,0,1.0507818140494194
INV003361,1,0,1.0967551017162172
INV003362,1,0,1.1631491905681135
INV003363,1,0,0.9870299265687537
INV003364,1,0,0.9968437802642398
INV003365,1,0,1.2602774126438794
INV003366,1,0,1.0917108346808686
INV003367,1,0,0.9847184205109663
INV003368,1,0,1.1826065658861933
INV003369,1,0,1.0310302323236324
INV003370,1,0,1.1656741995474313
INV003371,-1,1,1.3852023606506738
INV003372,1,0,0.9826584669946822
INV003373,1,0,1.0189741439835225
INV003374,1,0,1.1063856499029558
INV003375,1,0,0.9800321649561475
INV003376,1,0,0.9779654266748073
INV003377,1,0,1.0117576015017817
INV003378,1,0,1.015445834440071
INV003379,1,0,1.0235700213433567
INV003380,1,0,0.9836019870898959
INV003381,1,0,0.9928401408429505
INV003382,1,0,1.0383008946858925
INV003383,1,0,1.237409050501018
INV003384,1,0,1.034336592742458
INV003385,1,0,1.012184172577539
INV003386,1,0,1.005934209743287
INV003387,1,0,0.9923095947577012
INV003388,1,0,0.972824202212891
INV003389,1,0,1.1035611614316518
INV003390,1,0,1.0587496366202174
INV003391,1,0,1.288269524895074
INV003392,1,0,1.2936375675763778
INV003393,1,0,1.0935173363564912
INV003394,1,0,1.0568713609309035
INV003395,1,0,1.0889072008234655
INV003396,1,0,1.1152477726042629
INV003397,1,0,1.2644104206414244
INV003398,1,0,1.0516445877315908
INV003399,1,0,1.0320698934870598
INV003400,1,0,1.2395047490669713
INV003401,1,0,1.0719772777921999
INV003402,1,0,1.0226259731393295
INV003403,1,0,1.0072975851916062
INV003404,1,0,1.2346055801403215
INV003405,1,0,1.1022316444756846
INV003406,1,0,0.9839643420572133
INV003407,1,0,1.01983298862775
INV003408,1,0,0.9857025372476876
INV003409,1,0,1.0626116627250544
INV003410,1,0,1.0207537543885463
INV003411,1,0,1.051624543043461
INV003412,1,0,1.1076292511727388
INV003413,1,0,0.9796397241560459
INV003414,1,0,0.9993753762528416
INV003415,1,0,1.0795365255929221
INV003416,1,0,1.024423569158186
INV003417,1,0,1.0057530015749596
INV003418,1,0,1.0307372728363091
INV003419,1,0,0.9963064230836535
INV003420,1,0,1.1401966809907258
INV003421,1,0,1.0223017177386533
INV003422,1,0,1.1294638846159895
INV003423,1,0,1.0045973642931965
INV003424,1,0,1.020700209287993
INV003425,1,0,0.9674267791476987
INV003426,1,0,1.0409692619577462
INV003427,1,0,1.0601901137636889
INV003428,1,0,1.0157108451768486
INV003429,1,0,1.1008663121385935
INV003430,1,0,1.0474160156657208
INV003431,1,0,1.1153314487227304
INV003432,1,0,0.99700028286505
INV003433,1,0,1.076894028478806
INV003434,1,0,1.079849099511902
INV003435,1,0,1.2301922338906188
INV003436,1,0,0.9960991268530496
INV003437,1,0,1.1711095929678141
INV003438,1,0,1.0867195170379738
INV003439,1,0,1.2509864729400058
INV003440,1,0,1.0454373412047455
INV003441,1,0,1.0350410996007195
INV003442,1,0,1.0728335350214828
INV003443,1,0,1.2453739520845852
INV003444,1,0,0.9998646968411153
INV003445,-1,1,1.3440471292974032
INV003446,1,0,1.1721203508018117
INV003447,1,0,0.9851552382453928
INV003448,1,0,1.0439708596816808
INV003449,1,0,1.1457404140969567
INV003450,1,0,1.017455565382631
INV003451,1,0,1.0396716353050615
INV003452,1,0,1.0475366209130723
INV003453,-1,1,2.811781066518288
INV003454,1,0,1.0222037925908165
INV003455,1,0,1.0311344681358263
INV003456,1,0,1.0044325624268007
INV003457,1,0,1.0156290242210786
INV003458,1,0,0.9890021381452131
INV003459,1,0,1.0107938449481526
INV003460,1,0,0.9991533565674968
INV003461,1,0,1.1189476158787066
INV003462,1,0,1.320376312244703
INV003463,-1,1,1.642914980520585
INV003464,1,0,1.0075727152725436
INV003465,1,0,0.9968272592178561
INV003466,1,0,1.1661776894133193
INV003467,1,0,1.0864434320309277
INV003468,1,0,1.3192587458527885
INV003469,1,0,1.0688723580667183
INV003470,1,0,1.1020713280532333
INV003471,1,0,0.9714443434894197
INV003472,1,0,0.9780456633760908
INV003473,1,0,1.2382271091510595
INV003474,-1,1,1.4481752544863036
INV003475,1,0,1.0848333182737866
INV003476,1,0,1.299853649615741
INV003477,1,0,1.211468711363631
INV003478,1,0,1.034010350612966
INV003479,1,0,1.0885318047703778
INV003480,1,0,0.9930528217519745
INV003481,1,0,1.020719767752523
INV003482,1,0,0.972352695810069
INV003483,1,0,1.0052120297782934
INV003484,1,0,0.9990371780517536
INV003485,1,0,1.0784423401312755
INV003486,1,0,0.9905767125466772
INV003487,1,0,0.9724279637923526
INV003488,1,0,1.0683474559890223
INV003489,1,0,1.0049951193361346
INV003490,1,0,0.990414719301968
INV003491,1,0,1.059871098731539
INV003492,1,0,0.9909855592832365
INV003493,1,0,1.0249516538770238
INV003494,1,0,1.2452383972353407
INV003495,-1,1,1.403166014788766
INV003496,1,0,1.228845668105267
INV003497,1,0,0.9858666811580232
INV003498,1,0,1.1999433761238714
INV003499,1,0,0.9919478243692238
INV003500,1,0,1.001655009217531
INV003501,1,0,1.0999209671264534
INV003502,1,0,1.0468868015022037
INV003503,-1,1,1.4191798060223084
INV003504,1,0,1.0646943966418358
INV003505,1,0,1.0310260619380862
INV003506,1,0,1.0758211657147934
INV003507,1,0,1.2205592929854534
INV003508,1,0,1.0088428788068253
INV003509,1,0,1.0539168611093772
INV003510,1,0,1.254408576023924
INV003511,1,0,1.0253425460624743
INV003512,1,0,1.066212564849148
INV003513,1,0,1.0292163980895817
INV003514,1,0,1.038661310391798
INV003515,1,0,1.0000634014568854
INV003516,1,0,1.1191144321425741
INV003517,1,0,1.1538980902815308
INV003518,1,0,1.0041956797522995
INV003519,1,0,0.9664557467914884
INV003520,1,0,1.0642353657080335
INV003521,1,0,1.0505383872167209
INV003522,1,0,1.060457969690995
INV003523,1,0,0.9806717882917472
INV003524,1,0,1.0316197526169995
INV003525,1,0,1.007560721062387
INV003526,1,0,1.1244091199216073
INV003527,1,0,1.2216093877275935
INV003528,1,0,1.0176622182731283
INV003529,1,0,0.9844710785820958
INV003530,1,0,1.0910254306589964
INV003531,1,0,1.029738655279089
INV003532,1,0,1.0680472776193515
INV003533,1,0,1.1014242058634003
INV003534,-1,1,1.4000590965943893
INV003535,1,0,1.035022618382969
INV003536,1,0,1.0698611787775933
INV003537,-1,1,1.3880088385453486
INV003538,1,0,1.0140289726116594
INV003539,1,0,1.3239740316107111
INV003540,1,0,0.9752551881637734
INV003541,1,0,1.0740513718665483
INV003542,1,0,1.0953770181746403
INV003543,1,0,0.9913503405114981
INV003544,1,0,1.1411568869686792
INV003545,1,0,1.117684037333699
INV003546,1,0,0.9812711612147018
INV003547,1,0,1.0155332523286975
INV003548,1,0,1.0038352210349744
INV003549,1,0,1.0885075543004432
INV003550,1,0,1.1028802876598016
INV003551,1,0,1.1552311790951084
INV003552,1,0,1.0201114998290168
INV003553,1,0,1.048730295182639
INV003554,1,0,1.0016264054412924
INV003555,1,0,1.238617987026049
INV003556,1,0,1.1410436257644443
INV003557,-1,1,1.511685977683872
INV003558,1,0,1.0170751397744042
INV003559,1,0,1.212971505800307
INV003560,1,0,1.1648190916579582
INV003561,1,0,1.0291114894851625
INV003562,1,0,1.066151892832846
INV003563,1,0,1.038766373123064
INV003564,1,0,1.0643060042403938
INV003565,1,0,1.020651881416652
INV003566,1,0,1.042544608471999
INV003567,1,0,0.9974739263816461
INV003568,1,0,1.1183669182214657
INV003569,1,0,1.020399037378015
INV003570,1,0,0.9805460992004479
INV003571,1,0,1.009014238938036
INV003572,1,0,1.0342362184039018
INV003573,1,0,1.0316870679750352
INV003574,1,0,1.0091311532588385
INV003575,1,0,1.0565461514997463
INV003576,1,0,1.0688354887150384
INV003577,-1,1,1.3790287875061176
INV003578,1,0,1.0860340260859063
INV003579,1,0,0.9950595197068586
INV003580,1,0,1.0383533576224209
INV003581,1,0,1.136559026007844
INV003582,1,0,1.2037833352035172
INV003583,1,0,1.080328910927608
INV003584,1,0,1.009196162270483
INV003585,1,0,1.1127742693394562
INV003586,1,0,1.020556364396333
INV003587,1,0,1.0705270670760947
INV003588,1,0,1.2294423544821693
INV003589,1,0,1.3385568138282289
INV003590,1,0,1.1380989511727957
INV003591,1,0,1.2791422273594937
INV003592,1,0,1.0560360695986681
INV003593,1,0,1.081685967545022
INV003594,1,0,1.0522444856680602
INV003595,1,0,1.0203050588099765
INV003596,1,0,1.2256334403792934
INV003597,1,0,1.0607384467029335
INV003598,1,0,1.2062693981372412
INV003599,1,0,1.0001080191676839
INV003600,1,0,1.1182380508704963
INV003601,1,0,1.2944461184443965
INV003602,1,0,1.3150405998649775
INV003603,1,0,0.9836394141210454
INV003604,1,0,1.01976099777866
INV003605,1,0,1.1687904025891904
INV003606,1,0,1.0469531155215182
INV003607,1,0,1.124061228422872
INV003608,1,0,1.2375214437376252
INV003609,1,0,0.9905689562237578
INV003610,-1,1,1.4245081424666002
INV003611,1,0,1.1002983386149434
INV003612,1,0,1.1125088592010215
INV003613,1,0,1.2770747833950753
INV003614,-1,1,1.3448968694174914
INV003615,1,0,1.3136096185295374
INV003616,1,0,1.1249251930236004
INV003617,1,0,1.0202101421518552
INV003618,1,0,1.1173730052244943
INV003619,1,0,0.9963749622159268
INV003620,1,0,1.0692140876348006
INV003621,1,0,0.9969202841603682
INV003622,1,0,1.0683510666288754
INV003623,-1,1,1.5846316658450466
INV003624,1,0,1.0191350031674722
INV003625,1,0,1.0376362393422942
INV003626,-1,1,2.4757606580974034
INV003627,1,0,1.1067345653281886
INV003628,1,0,1.030821663515591
INV003629,1,0,1.2805620894028773
INV003630,1,0,1.1529885176584511
INV003631,1,0,1.2859304793321307
INV003632,-1,1,1.844457003400206
INV003633,1,0,0.9679126422893637
INV003634,1,0,1.0565783713400778
INV003635,1,0,1.0284549669605352
INV003636,1,0,1.055187426386191
INV003637,1,0,1.019839633688799
INV003638,1,0,0.999456782573352
INV003639,1,0,0.9849031569888529
INV003640,1,0,1.03096749766192
INV003641,1,0,1.0365578705246263
INV003642,1,0,1.0136092313855118
INV003643,1,0,1.2537842212658572
INV003644,1,0,1.0106876646085543
INV003645,-1,1,2.101497408642577
INV003646,1,0,1.0078943269859575
INV003647,1,0,1.0424476092232486
INV003648,1,0,1.0688133902754644
INV003649,1,0,1.0593255241827177
INV003650,1,0,1.1867034339584117
INV003651,1,0,0.989034510892919
INV003652,1,0,0.9711042674738584
INV003653,1,0,1.00670507198497
INV003654,1,0,1.0134573179601591
INV003655,1,0,1.0661404864415596
INV003656,1,0,1.2642880339000138
INV003657,1,0,1.1708286551820477
INV003658,1,0,1.2508537015212056
INV003659,1,0,1.015536634635365
INV003660,1,0,1.0570392527203545
INV003661,1,0,1.1268370376428671
INV003662,1,0,1.0123176236102267
INV003663,1,0,0.9890838375240124
INV003664,1,0,1.107427140610566
INV003665,1,0,1.0307065839788503
INV003666,1,0,1.1625041714988347
INV003667,1,0,1.024024930323799
INV003668,1,0,1.0516663540476034
INV003669,1,0,0.9783547160438598
INV003670,1,0,1.0243660082773987
INV003671,1,0,1.0022897676435898
INV003672,1,0,1.0424362711032156
INV003673,1,0,1.1915249931085141
INV003674,1,0,0.984121213075953
INV003675,1,0,1.0086186013380216
INV003676,1,0,1.025089161118197
INV003677,1,0,0.9946454383560679
INV003678,1,0,1.0908803812299754
INV003679,1,0,1.0104816813083928
INV003680,1,0,1.0011601467389317
INV003681,1,0,1.0762891518406401
INV003682,1,0,1.2318889607455619
INV003683,1,0,1.1136206347682855
INV003684,1,0,1.2427865177247264
INV003685,1,0,1.2483235941170308
INV003686,1,0,1.208454630656274
INV003687,1,0,1.0332493874643909
INV003688,1,0,0.9885825913942901
INV003689,1,0,1.0793796257255432
INV003690,1,0,0.9765315831417452
INV003691,1,0,1.0236508454905804
INV003692,1,0,1.082188412031686
INV003693,1,0,1.0160048216303135
INV003694,1,0,1.085305288080939
INV003695,1,0,1.0737991418955315
INV003696,1,0,1.0156595872708913
INV003697,1,0,1.0387624508030953
INV003698,1,0,0.9894440579855255
INV003699,1,0,1.0107331725208781
INV003700,1,0,0.9959391290723373
INV003701,1,0,1.0312055441165204
INV003702,1,0,0.9988402101300545
INV003703,1,0,1.0976162302502535
INV003704,1,0,1.0135603469205166
INV003705,1,0,1.0669641701693715
INV003706,1,0,0.9735251536733122
INV003707,1,0,1.0280948698769439
INV003708,1,0,1.0171907308932
INV003709,1,0,1.0212383477113511
INV003710,1,0,1.005965517136658
INV003711,1,0,1.053264190375806
INV003712,1,0,1.0184371097436702
INV003713,1,0,1.0234060312826674
INV003714,1,0,1.0500389803981194
INV003715,-1,1,1.349307526690655
INV003716,1,0,0.9810626506119915
INV003717,1,0,1.0295755998895084
INV003718,1,0,0.9947373995731896
INV003719,1,0,1.113892370446939
INV003720,1,0,1.1353979955219815
INV003721,1,0,0.9923936353673032
INV003722,1,0,1.1474350137304854
INV003723,1,0,1.003023572462536
INV003724,1,0,1.2128769444668948
INV003725,1,0,1.0627480611990452
INV003726,1,0,1.101273119681736
INV003727,1,0,1.0589570517708684
INV003728,-1,1,1.357868959917849
INV003729,1,0,0.9985318019928888
INV003730,1,0,1.0534187057932907
INV003731,1,0,1.0663896892519398
INV003732,1,0,1.2772943308675775
INV003733,1,0,1.0489138403553144
INV003734,1,0,1.2288134632564611
INV003735,1,0,1.1128888428130133
INV003736,1,0,1.0064288648550426
INV003737,1,0,1.0861393230308176
INV003738,1,0,1.0080545119838356
INV003739,-1,1,1.4337209310825718
INV003740,1,0,1.0278090000983249
INV003741,1,0,1.0581539179106632
INV003742,1,0,0.9834834563695137
INV003743,1,0,1.1721783746223737
INV003744,1,0,1.2121129793034946
INV003745,1,0,1.2706325733697845
INV003746,1,0,1.1067103180822013
INV003747,-1,1,1.5133399162033279
INV003748,1,0,1.0045200265684668
INV003749,1,0,1.004406358108828
INV003750,1,0,1.0908021224683566
INV003751,1,0,0.9995102532963488
INV003752,-1,1,1.9394592441142031
INV003753,1,0,1.006747344358281
INV003754,1,0,1.1218633433492469
INV003755,1,0,1.0084772926245853
INV003756,1,0,0.9886855417523416
INV003757,1,0,1.0369170529020413
INV003758,1,0,1.1388956552534657
INV003759,1,0,1.0811602497929853
INV003760,1,0,1.1941273805788346
INV003761,1,0,1.0551823167204581
INV003762,1,0,1.0280666237159066
INV003763,1,0,1.197297515736887
INV003764,1,0,1.034232330654555
INV003765,-1,1,1.370289818402653
INV003766,1,0,0.9813460813459527
INV003767,1,0,0.9854745121659236
INV003768,1,0,1.1757685815044154
INV003769,1,0,0.9984716418677912
INV003770,1,0,1.0027823630926522
INV003771,1,0,0.9705116358083901
INV003772,1,0,0.9732783187625923
INV003773,1,0,1.0502328346700354
INV003774,1,0,1.3195522406869398
INV003775,1,0,1.0805640139787251
INV003776,1,0,0.990716419597885
INV003777,1,0,1.0023556475922377
INV003778,1,0,1.0387006527486717
INV003779,1,0,1.0298202873620774
INV003780,1,0,1.1040837754266788
INV003781,1,0,1.10361617712828
INV003782,1,0,1.061914404537604
INV003783,1,0,0.9868790063877511
INV003784,1,0,1.0311247271938018
INV003785,1,0,1.0487661792812473
INV003786,1,0,1.0052244182674095
INV003787,1,0,1.1208317100095524
INV003788,1,0,1.1950543382181218
INV003789,1,0,1.0536581796700975
INV003790,1,0,1.0082370899782185
INV003791,1,0,1.032527462938187
INV003792,1,0,1.0360235640190738
INV003793,1,0,1.0924265988053015
INV003794,1,0,1.012377742839568
INV003795,-1,1,1.5252240980152858
INV003796,1,0,1.1465216554550963
INV003797,1,0,1.0806870052435393
INV003798,1,0,1.0167321606396704
INV003799,1,0,1.1099402150487458
INV003800,1,0,0.9852631555702576
INV003801,1,0,1.2063658257165453
INV003802,1,0,1.18584711774543
INV003803,1,0,0.9800036224255507
INV003804,1,0,1.0922961151454271
INV003805,1,0,1.2683813450292951
INV003806,1,0,1.0342845691310383
INV003807,-1,1,1.8073096859209232
INV003808,1,0,1.0513483992656685
INV003809,1,0,1.0234367432567875
INV003810,1,0,1.004097855784845
INV003811,1,0,0.9821433316691675
INV003812,1,0,1.1101042584795364
INV003813,1,0,1.135218325867032
INV003814,1,0,1.0615048366827013
INV003815,1,0,1.0533953083131902
INV003816,1,0,1.0211965461313794
INV003817,1,0,1.0795013620947835
INV003818,1,0,1.0490224359648626
INV003819,1,0,1.0509020612123343
INV003820,1,0,1.0656723763539209
INV003821,1,0,0.9887405229334684
INV003822,1,0,1.0340314938922477
INV003823,1,0,1.0336791541480288
INV003824,1,0,1.2752409269921734
INV003825,1,0,1.0773530150977741
INV003826,1,0,1.1595517108766793
INV003827,1,0,1.069892695115011
INV003828,1,0,1.1094392140712084
INV003829,1,0,1.0734865534495306
INV003830,1,0,1.1714639228669033
INV003831,1,0,1.084796992962516
INV003832,1,0,1.0767637905026564
INV003833,1,0,1.1043223053870672
INV003834,1,0,0.99141583786254
INV003835,1,0,1.0661775902300634
INV003836,1,0,1.0865004442815607
INV003837,1,0,1.0681277014086927
INV003838,1,0,0.9975789068062427
INV003839,1,0,0.9997409147271403
INV003840,1,0,1.0124341951138163
INV003841,1,0,1.072288201844057
INV003842,1,0,1.0155244881372711
INV003843,1,0,1.0169124941931522
INV003844,1,0,1.1843135052774123
INV003845,1,0,1.0208528711632388
INV003846,1,0,1.0302179079849072
INV003847,1,0,1.016095191063778
INV003848,-1,1,1.5089150334118067
INV003849,1,0,1.1673002021424461
INV003850,1,0,1.113711038794908
INV003851,1,0,1.0403398831563464
INV003852,1,0,1.155292792110019
INV003853,1,0,1.033836820021222
INV003854,1,0,1.027652375081995
INV003855,-1,1,1.3586749720425193
INV003856,1,0,1.0352314217659537
INV003857,1,0,1.3354800294425773
INV003858,1,0,1.009769690460089
INV003859,1,0,1.060544646698081
INV003860,1,0,1.067403985981492
INV003861,1,0,1.057266098008854
INV003862,1,0,1.0209527567833652
INV003863,1,0,1.036661609407526
INV003864,1,0,1.0171612758186293
INV003865,1,0,0.968798996394297
INV003866,1,0,0.9613094668479777
INV003867,1,0,1.038008193110672
INV003868,1,0,1.0380605443296382
INV003869,1,0,1.0975128547558526
INV003870,1,0,1.0824267852556797
INV003871,1,0,1.0023645666176078
INV003872,1,0,1.0013043165684825
INV003873,1,0,1.0792405159084804
INV003874,1,0,1.0465102168446625
INV003875,1,0,1.0300423766459437
INV003876,1,0,1.0401500463893771
INV003877,1,0,0.9670931791140115
INV003878,1,0,1.0080812753393933
INV003879,1,0,0.9740390667998803
INV003880,1,0,1.0791689350365827
INV003881,1,0,1.0568779993961044
INV003882,1,0,1.1092108161876753
INV003883,1,0,1.034260732417903
INV003884,1,0,1.057863116242247
INV003885,1,0,1.0891370023229512
INV003886,1,0,1.1325553980201968
INV003887,1,0,1.0099197362386914
INV003888,1,0,1.0323905625715286
INV003889,1,0,1.0810846571816939
INV003890,1,0,1.0744158617887307
INV003891,1,0,1.0290929112991016
INV003892,1,0,1.0091344788736891
INV003893,1,0,1.0081122438304189
INV003894,1,0,1.0668418289838084
INV003895,1,0,1.3116253192479743
INV003896,1,0,1.2348777716666024
INV003897,1,0,0.9942301222386188
INV003898,1,0,1.1000274707076152
INV003899,-1,1,1.5085926454503693
INV003900,1,0,1.1635688191433426
INV003901,1,0,0.9695267867782654
INV003902,1,0,1.1351304509192635
INV003903,1,0,0.9783135662823434
INV003904,1,0,1.2022013837291894
INV003905,1,0,1.0804111573356152
INV003906,1,0,1.0135136300974619
INV003907,1,0,1.1056094134532715
INV003908,1,0,0.9834420710513203
INV003909,1,0,1.117181533565548
INV003910,1,0,1.3135493617391443
INV003911,1,0,1.0042480981053257
INV003912,1,0,1.0563818119377026
INV003913,1,0,1.1093855303370208
INV003914,-1,1,1.3602226978902876
INV003915,1,0,1.053659802708196
INV003916,1,0,1.0842147279944983
INV003917,1,0,1.3088158958245013
INV003918,1,0,1.059327937110511
INV003919,1,0,1.1282572881712212
INV003920,1,0,0.9949343109529372
INV003921,1,0,0.9736484231564623
INV003922,1,0,0.9905364837337725
INV003923,1,0,1.0254521934283343
INV003924,1,0,1.1592617207415195
INV003925,1,0,1.0134998500339818
INV003926,-1,1,1.3813832812454434
INV003927,-1,1,1.362888504379771
INV003928,1,0,1.0240684564664435
INV003929,1,0,1.0027535040832714
INV003930,1,0,1.0022645086316022
INV003931,1,0,1.0196542692565667
INV003932,1,0,0.970299517493918
INV003933,1,0,1.082312084450676
INV003934,1,0,1.1372900570746238
INV003935,1,0,1.0767511755596002
INV003936,1,0,1.0275697034945217
INV003937,1,0,1.1548287634981247
INV003938,1,0,0.9672964707034701
INV003939,1,0,1.0077624804595522
INV003940,1,0,1.0103042014061239
INV003941,1,0,1.0008946474710034
INV003942,1,0,1.0614611222013886
INV003943,1,0,1.1316405566056804
INV003944,1,0,1.1548614452431287
INV003945,1,0,0.9916184089615916
INV003946,1,0,1.1153193701965127
INV003947,1,0,0.9862081909193714
INV003948,1,0,1.0471075486981984
INV003949,1,0,1.03258116905989
INV003950,1,0,1.0406827005598474
INV003951,1,0,1.0296772757336292
INV003952,1,0,1.013912044459783
INV003953,1,0,1.1712974179490874
INV003954,-1,1,2.6008251844746253
INV003955,1,0,1.148133852730856
INV003956,1,0,1.2140347021687772
INV003957,1,0,0.9816147201863888
INV003958,1,0,1.1995633765973568
INV003959,1,0,0.9769370940645212
INV003960,1,0,1.0259742174835191
INV003961,1,0,1.0337124699220683
INV003962,1,0,1.027352379755754
INV003963,1,0,0.9854842970280225
INV003964,1,0,1.1723605523500766
INV003965,1,0,1.1524800337883232
INV003966,1,0,1.0424038725562164
INV003967,1,0,1.2408781810352976
INV003968,1,0,0.9880553103920822
INV003969,1,0,1.10336686618695
INV003970,1,0,1.0199192688836196
INV003971,1,0,1.0661160079048573
INV003972,1,0,1.1955695122691123
INV003973,1,0,1.0210082995289778
INV003974,1,0,1.1724213589266688
INV003975,1,0,1.0485042818438748
INV003976,1,0,0.9730097436197142
INV003977,1,0,0.9716885616226645
INV003978,1,0,0.994330327034352
INV003979,1,0,1.0603988515844285
INV003980,1,0,1.1268801837083307
INV003981,1,0,1.039289157403306
INV003982,1,0,1.0078485609375796
INV003983,1,0,0.9786873184444053
INV003984,1,0,1.0043113992908856
INV003985,1,0,0.9987797781125005
INV003986,1,0,1.1254309816929178
INV003987,1,0,1.0564179419540327
INV003988,1,0,1.0245103732099468
INV003989,1,0,0.979120939466347
INV003990,1,0,1.2366657905507776
INV003991,1,0,1.0267986845672623
INV003992,1,0,0.9997822289308683
INV003993,1,0,1.0142160314162842
INV003994,1,0,1.129902870353553
INV003995,1,0,1.013749901513364
INV003996,1,0,1.1782815960334463
INV003997,1,0,1.155229071021961
INV003998,1,0,1.0364966794564798
INV003999,1,0,0.9779841495650163
INV004000,1,0,1.064672815931122
INV004001,1,0,1.0391123491618441
INV004002,1,0,1.1763765055910276
INV004003,1,0,1.2337535424146435
INV004004,1,0,1.0015551443000403
INV004005,1,0,1.0277468950898976
INV004006,1,0,1.1754973125876087
INV004007,1,0,1.0452497481622713
INV004008,1,0,1.281821580562649
INV004009,1,0,0.9823840523318774
INV004010,1,0,1.0036457403073538
INV004011,1,0,1.1120446601989848
INV004012,1,0,1.3152510667902617
INV004013,1,0,1.0011078263615412
INV004014,1,0,1.0060437678050542
INV004015,1,0,1.2379670376914913
INV004016,1,0,0.9845289144021251
INV004017,1,0,0.992915697217331
INV004018,1,0,1.1742801357410853
INV004019,1,0,1.0197076278084407
INV004020,1,0,1.1354613131241325
INV004021,1,0,0.9719746335267363
INV004022,1,0,0.9857550549073668
INV004023,1,0,1.0877095941593296
INV004024,1,0,1.0810965234814922
INV004025,1,0,1.2763808738449267
INV004026,-1,1,1.62974696473498
INV004027,1,0,1.0121764752467264
INV004028,1,0,1.2650526525698418
INV004029,1,0,1.0389805340419795
INV004030,1,0,1.1829525822578533
INV004031,1,0,1.0085075453936523
INV004032,1,0,0.9957322088476295
INV004033,1,0,1.033845669046199
INV004034,1,0,1.0904796632768643
INV004035,1,0,1.0385467698706647
INV004036,1,0,1.0717093409338232
INV004037,1,0,1.0470900672528165
INV004038,1,0,1.018699181885022
INV004039,1,0,0.9773254860442648
INV004040,1,0,1.0247229481026394
INV004041,1,0,1.1451289887414773
INV004042,1,0,1.230598197551941
INV004043,1,0,1.0354670440005391
INV004044,1,0,1.035339827903881
INV004045,1,0,1.003377052396647
INV004046,1,0,1.003055776499778
INV004047,1,0,1.083822930820618
INV004048,1,0,1.0238224926521515
INV004049,1,0,0.9817677732652104
INV004050,1,0,1.0088039778959408
INV004051,1,0,1.2819121667898294
INV004052,1,0,1.0265425737233118
INV004053,1,0,1.0237502353101968
INV004054,1,0,1.0709730303346725
INV004055,1,0,0.9969301767377086
INV004056,1,0,1.0549623143841849
INV004057,1,0,1.2267324005636695
INV004058,1,0,1.0807523793445084
INV004059,1,0,0.970473413122811
INV004060,-1,1,1.4520038467055216
INV004061,1,0,1.057662306683356
INV004062,1,0,1.000837406883636
INV004063,1,0,1.3190797069310374
INV004064,1,0,1.049104393085322
INV004065,1,0,1.17306732900806
INV004066,1,0,1.030346169210106
INV004067,1,0,1.1417224862887507
INV004068,1,0,1.3166358636293298
INV004069,1,0,1.0927759129911558
INV004070,1,0,1.0591850031130838
INV004071,1,0,1.2197005430629606
INV004072,1,0,1.1073687115025188
INV004073,1,0,1.0886354939821108
INV004074,1,0,1.0361881975405827
INV004075,1,0,1.1728730714170665
INV004076,1,0,1.165618477520092
INV004077,1,0,1.0314157139509377
INV004078,1,0,1.0694254252629558
INV004079,1,0,1.057882618365245
INV004080,1,0,1.0922446705984163
INV004081,1,0,1.0705191613215508
INV004082,1,0,0.9870373506986937
INV004083,1,0,1.0194787016725784
INV004084,1,0,1.1826152581185692
INV004085,1,0,1.245374926926146
INV004086,1,0,1.2217674997445467
INV004087,1,0,0.9685362676979133
INV004088,1,0,1.2026796329365652
INV004089,1,0,0.9966782822705385
INV004090,1,0,1.0601945113225693
INV004091,1,0,0.9978368000826547
INV004092,1,0,1.0855719270578332
INV004093,1,0,1.0145100590478058
INV004094,1,0,1.0146252241310465
INV004095,1,0,1.007572546749965
INV004096,1,0,1.005451910268801
INV004097,1,0,1.0357096324398378
INV004098,1,0,0.9657843375087957
INV004099,1,0,1.0270932388149743
INV004100,1,0,1.0464037529893058
INV004101,1,0,1.0220674306967734
INV004102,1,0,0.9975907118334248
INV004103,-1,1,1.5107767462252144
INV004104,1,0,1.0034067805059548
INV004105,1,0,1.068644894615149
INV004106,1,0,1.2015005087808197
INV004107,1,0,1.0177084105991387
INV004108,1,0,1.0268401821972968
